player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr
939,29,Bowler,151,1218,13.25,91.79,2,1,262,5.13,44,73,73.52950000000001,42.86,Medium,11.17
940,20,Batter,32,3134,53.49,148.79,41,20,29,8.18,66,96,81.1935,57.39,Medium,9.86
941,19,All-Rounder,228,3222,30.3,146.61,22,6,79,4.78,70,83,82.0355,58.98,Medium,9.53
942,29,Wicketkeeper,115,5242,25.23,126.23,19,9,4,9.52,83,79,66.3175,29.19,Low,5.28
943,31,Bowler,11,849,10.65,71.31,2,1,185,4.68,41,73,63.3795,23.62,Low,7.39
944,25,Wicketkeeper,59,5222,49.86,156.09,32,4,10,7.56,143,75,87.5455,69.42,High,10.97
945,30,All-Rounder,142,2148,35.94,105.97,30,2,179,4.47,83,95,88.4035,71.05,High,14.83
946,30,All-Rounder,224,3764,28.98,119.34,7,1,56,5.75,90,94,79.60300000000001,54.37,Medium,8.56
947,22,Batter,168,7453,62.62,125.51,34,1,23,8.94,68,100,88.27850000000001,70.81,High,11.33
948,29,Bowler,71,1336,27.96,84.85,4,0,285,7.12,29,94,78.7475,52.75,Medium,13.08
949,26,Batter,80,3679,63.05,163.92,50,19,27,6.41,68,89,89.25099999999999,72.66,High,12.39
950,21,Batter,46,5313,42.86,132.64,14,16,27,7.45,36,92,77.24,49.89,Medium,8.79
951,21,Wicketkeeper,213,2179,37.41,134.06,9,6,10,7.68,90,100,75.13,45.89,Medium,7.46
952,32,Bowler,56,611,10.2,78.93,4,0,130,7.9,27,75,52.1715,2.38,Low,3.57
953,35,Batter,50,7274,57.25,184.86,22,20,0,8.14,76,76,89.77199999999999,73.64,High,11.07
954,22,Bowler,231,747,12.3,80.85,2,0,156,4.33,49,84,67.0315,30.54,Low,8.12
955,26,All-Rounder,133,2316,48.83,120.91,22,10,125,5.87,73,83,83.72749999999999,62.19,High,12.36
956,34,Wicketkeeper,246,3581,32.5,113.85,22,12,1,8.33,148,78,71.70949999999999,39.41,Low,6.93
957,27,Bowler,213,421,29.08,94.39,3,1,252,6.99,25,89,74.6545,44.99,Medium,12.06
958,21,Wicketkeeper,119,3636,42.01,126.18,9,14,2,9.56,115,88,73.342,42.5,Medium,7.47
959,31,All-Rounder,164,4886,46.93,157.02,21,5,151,4.12,33,85,95.794,85.06,Elite,15.86
960,28,Wicketkeeper,212,3523,35.73,105.08,28,11,2,9.12,65,70,59.447,16.17,Low,3.99
961,28,Batter,193,5694,41.41,159.72,30,8,17,6.26,46,89,83.459,61.68,High,10.13
962,24,Bowler,36,1148,15.56,100.4,5,0,246,7.57,31,93,72.914,41.69,Medium,11.37
963,28,All-Rounder,60,2307,26.24,129.64,6,4,157,4.48,67,75,80.982,56.98,Medium,11.39
964,28,Wicketkeeper,70,6721,25.64,101.25,5,14,4,6.52,101,71,71.45150000000001,38.92,Low,6.39
965,35,Batter,96,3133,37.08,126.66,36,10,8,7.27,54,72,65.889,28.38,Low,5.37
966,20,All-Rounder,136,4008,26.18,117.91,19,7,214,7.87,25,91,80.1865,55.48,Medium,12.97
967,21,Batter,67,3391,59.76,129.71,30,14,7,6.68,34,91,77.51650000000001,50.42,Medium,8.84
968,35,Batter,249,3430,42.79,174.95,17,2,30,7.22,43,70,75.6995,46.97,Medium,9.28
969,30,All-Rounder,188,2197,48.12,135.01,8,2,131,7.45,84,83,83.8115,62.35,High,12.49
970,32,Batter,143,7322,42.22,153.45,41,9,10,9.09,71,67,76.7975,49.05,Medium,7.48
971,20,All-Rounder,206,2713,42.78,121.18,12,10,215,6.94,36,82,83.857,62.43,High,13.99
972,20,Wicketkeeper,25,3740,25.39,115.13,29,6,7,6.42,76,98,72.1865,40.31,Medium,5.91
973,34,All-Rounder,204,2777,42.71,139.32,21,1,83,4.88,56,72,79.745,54.64,Medium,10.77
974,32,Bowler,209,819,13.76,83.89,1,1,343,7.48,46,63,71.1795,38.41,Low,11.83
975,22,Wicketkeeper,234,2877,47.35,116.84,34,5,4,6.11,134,96,82.985,60.78,High,9.52
976,32,All-Rounder,77,1984,48.17,105.04,18,3,88,5.59,65,76,75.535,46.66,Medium,8.82
977,28,Batter,122,5233,46.09,123.44,34,14,6,7.18,61,75,73.779,43.33,Medium,7.4
978,26,Wicketkeeper,142,5551,28.28,103.49,20,3,3,6.46,54,88,69.8295,35.85,Low,4.56
979,26,Bowler,26,1089,12.02,81.32,4,1,200,5.57,19,93,67.99199999999999,32.36,Low,7.69
980,26,Wicketkeeper,62,3401,48.57,124.33,23,9,0,6.38,114,92,81.6625,58.27,Medium,9.8
981,33,All-Rounder,228,4317,30.97,118.91,7,2,97,5.33,68,64,75.6615,46.9,Medium,9.51
982,18,Wicketkeeper,119,4736,25.62,168.21,9,5,10,9.04,51,99,74.95949999999999,45.57,Medium,7.16
983,29,Wicketkeeper,159,2008,39.65,117.33,12,1,0,8.27,87,77,64.9205,26.54,Low,4.68
984,34,Bowler,203,300,25.51,75.0,5,1,215,5.96,27,77,66.733,29.98,Low,9.15
985,26,Wicketkeeper,74,4984,38.76,157.94,24,10,8,9.1,126,85,81.577,58.11,Medium,9.07
986,21,All-Rounder,185,3627,43.21,101.24,18,3,218,7.98,55,95,86.133,66.75,High,13.95
987,18,Bowler,157,1425,29.47,87.97,5,0,149,7.68,29,100,69.34649999999999,34.93,Low,9.4
988,21,All-Rounder,234,4067,41.97,153.95,19,8,94,5.06,96,91,93.5675,80.84,Elite,14.12
989,28,Wicketkeeper,160,5418,53.36,119.34,17,1,9,8.08,93,89,80.855,56.74,Medium,9.55
990,21,Wicketkeeper,213,5727,42.0,155.48,27,9,1,9.88,113,84,79.99600000000001,55.12,Medium,8.75
991,32,Bowler,143,593,22.48,103.22,2,1,173,4.26,23,60,66.03299999999999,28.65,Low,8.13
992,32,Batter,65,5318,59.76,128.64,41,10,0,7.72,10,61,68.67,33.65,Low,6.01
993,26,Bowler,99,580,25.71,95.1,4,0,344,4.34,22,74,82.678,60.2,High,15.27
994,24,Wicketkeeper,159,2661,33.72,102.25,27,7,10,8.55,104,92,67.87549999999999,32.14,Low,5.4
995,21,All-Rounder,245,2737,39.93,110.4,18,10,132,7.22,27,86,74.333,44.38,Medium,9.46
996,26,Bowler,116,1135,13.99,85.25,2,1,239,4.73,32,73,70.3645,36.86,Low,9.76
997,22,Wicketkeeper,187,4566,40.11,147.96,27,14,5,7.71,103,93,81.889,58.7,Medium,10.05
998,32,Batter,243,7578,35.79,173.67,15,5,19,9.63,41,78,77.8035,50.96,Medium,8.61
999,34,All-Rounder,42,4043,38.58,133.93,14,0,243,7.38,26,72,85.02949999999998,64.66,High,14.26
1000,18,Wicketkeeper,216,6243,38.81,103.8,8,8,10,6.43,126,83,80.989,57.0,Medium,9.27
1001,27,Wicketkeeper,186,4714,50.93,108.5,37,1,3,8.07,121,93,80.432,55.94,Medium,10.02
1002,33,Bowler,67,1383,22.79,77.74,5,1,284,7.96,5,85,69.814,35.82,Low,11.58
1003,33,Bowler,39,137,10.0,100.19,0,0,163,4.82,35,60,60.2025,17.6,Low,5.9
1004,34,Wicketkeeper,110,2455,52.78,120.99,35,5,3,9.37,119,68,69.29249999999999,34.83,Low,6.56
1005,32,Batter,120,4198,54.09,132.94,25,6,16,8.97,79,66,72.304,40.54,Medium,8.24
1006,33,Wicketkeeper,84,4371,45.03,167.14,36,11,10,7.1,99,82,84.322,63.31,High,10.25
1007,21,Wicketkeeper,116,5480,29.44,119.84,12,12,0,8.32,54,100,71.52799999999999,39.07,Low,6.61
1008,32,Batter,242,5905,63.88,152.75,39,9,0,9.93,55,76,78.5265,52.33,Medium,9.79
1009,34,Bowler,99,1446,20.5,95.65,1,0,190,6.62,41,70,66.9495,30.39,Low,9.0
1010,32,Bowler,81,1348,16.06,89.7,5,1,196,7.85,43,81,65.499,27.64,Low,7.77
1011,23,All-Rounder,43,4358,33.1,157.31,16,9,208,7.32,18,81,86.2925,67.05,High,14.52
1012,18,Bowler,69,197,23.31,94.97,5,1,182,7.04,20,83,64.8625,26.43,Low,8.08
1013,23,Wicketkeeper,203,5441,52.67,104.33,21,3,0,9.39,59,94,72.95249999999999,41.77,Medium,8.68
1014,29,Batter,246,4425,44.63,168.91,34,5,20,8.3,35,76,75.0755,45.79,Medium,7.78
1015,26,Wicketkeeper,122,4343,31.76,151.95,32,6,1,8.33,130,91,80.1765,55.46,Medium,9.13
1016,21,Bowler,18,287,27.87,87.98,3,0,187,4.74,46,96,76.212,47.94,Medium,10.99
1017,33,Bowler,223,424,21.41,93.69,2,1,258,7.6,13,85,69.3145,34.87,Low,10.09
1018,20,Wicketkeeper,119,5081,51.22,139.84,13,9,1,6.47,79,81,81.794,58.52,Medium,9.36
1019,35,All-Rounder,15,2417,45.53,117.39,13,6,230,5.43,30,90,89.14150000000001,72.45,High,15.41
1020,27,Batter,146,7713,42.24,156.24,49,17,9,7.6,17,87,80.504,56.08,Medium,9.23
1021,21,Wicketkeeper,249,4154,44.6,102.26,31,8,3,7.34,147,81,77.537,50.45,Medium,8.61
1022,22,Bowler,150,675,28.48,103.17,0,0,226,4.29,41,99,83.71950000000001,62.17,High,13.12
1023,19,All-Rounder,28,3204,39.95,136.75,7,8,172,7.79,44,81,81.7355,58.41,Medium,12.43
1024,21,Batter,137,7158,41.76,144.52,40,10,25,9.4,39,80,75.62200000000001,46.83,Medium,9.28
1025,19,Batter,208,4607,51.03,180.22,11,18,15,6.21,58,84,87.136,68.65,High,11.95
1026,31,Wicketkeeper,150,3128,28.47,108.26,28,11,3,7.37,57,67,58.986000000000004,15.29,Low,3.54
1027,25,Batter,160,3082,41.81,172.32,44,19,1,9.96,11,93,69.065,34.4,Low,6.26
1028,25,Batter,29,3464,38.8,132.64,12,11,11,8.41,41,79,66.374,29.3,Low,5.74
1029,22,Wicketkeeper,132,3002,44.7,105.35,39,6,7,8.82,95,87,69.3865,35.01,Low,6.88
1030,32,All-Rounder,103,4695,38.79,152.14,12,8,118,5.28,79,76,89.628,73.37,High,12.59
1031,21,Batter,98,6365,56.17,163.53,27,3,6,9.65,76,87,84.6405,63.92,High,10.47
1032,27,Bowler,41,762,24.5,109.4,0,0,278,5.76,34,73,77.654,50.68,Medium,12.03
1033,18,Wicketkeeper,224,2276,33.11,141.18,24,2,0,7.12,128,92,77.222,49.86,Medium,7.84
1034,33,Batter,230,6134,46.54,123.11,23,13,5,8.64,78,61,70.8665,37.81,Low,7.29
1035,27,Batter,148,5849,63.12,183.7,31,9,25,9.01,37,94,89.369,72.88,High,12.16
1036,18,All-Rounder,195,4896,40.54,151.94,30,0,77,6.21,96,89,90.33500000000001,74.71,High,13.32
1037,35,Wicketkeeper,118,6690,46.58,153.83,21,5,6,7.87,80,64,79.1685,53.55,Medium,8.26
1038,18,All-Rounder,214,4295,48.77,105.13,12,8,125,5.35,60,81,84.5405,63.73,High,11.85
1039,26,All-Rounder,78,4200,31.26,139.18,29,9,53,4.5,82,91,84.845,64.31,High,10.45
1040,28,All-Rounder,226,2232,36.1,101.04,5,7,59,7.86,71,90,69.05000000000001,34.37,Low,7.63
1041,35,Bowler,114,119,21.59,73.98,4,1,344,4.26,16,68,75.412,46.43,Medium,14.37
1042,26,All-Rounder,232,3527,28.18,137.82,9,9,217,4.2,24,90,90.041,74.15,High,14.42
1043,19,Bowler,185,1037,27.21,98.99,0,0,115,7.81,21,88,62.765499999999996,22.46,Low,6.9
1044,18,All-Rounder,148,4442,26.12,114.08,8,1,179,5.78,75,82,84.59199999999998,63.83,High,12.53
1045,25,Bowler,93,1168,17.43,111.13,3,0,264,5.71,23,74,74.7345,45.14,Medium,11.48
1046,18,All-Rounder,165,4728,34.01,158.51,25,5,170,7.77,47,99,90.9455,75.87,High,14.65
1047,18,Bowler,104,91,15.82,77.5,4,0,127,6.44,25,96,60.333,17.85,Low,5.8
1048,34,All-Rounder,250,2380,34.47,134.96,26,2,147,7.05,93,62,77.80499999999999,50.96,Medium,9.99
1049,20,Bowler,154,1031,29.96,101.52,5,1,237,6.93,38,81,75.428,46.46,Medium,12.55
1050,33,Wicketkeeper,91,4205,30.85,140.27,20,10,3,9.2,96,67,66.8955,30.29,Low,5.93
1051,32,All-Rounder,201,1972,42.33,126.7,18,5,70,5.41,74,62,73.328,42.48,Medium,8.3
1052,29,Wicketkeeper,164,3887,38.47,129.32,13,7,6,8.7,135,74,73.79299999999999,43.36,Medium,7.44
1053,26,All-Rounder,97,2785,27.95,124.51,21,2,197,5.98,35,75,78.6815,52.62,Medium,11.9
1054,32,Batter,52,3989,47.56,173.59,40,4,4,9.48,65,60,71.1445,38.34,Low,7.19
1055,23,Batter,43,7218,61.01,184.3,37,12,4,7.61,40,89,91.734,77.36,High,12.14
1056,21,All-Rounder,239,4878,47.46,135.49,24,1,234,4.18,55,94,103.6775,100.0,Elite,18.72
1057,31,Wicketkeeper,199,5569,33.68,133.4,13,5,9,9.67,115,62,69.632,35.47,Low,6.11
1058,22,Batter,161,7858,46.1,165.46,34,11,14,6.71,45,83,87.315,68.99,High,11.45
1059,25,All-Rounder,136,2897,26.21,131.06,21,9,180,7.38,64,79,79.106,53.43,Medium,11.59
1060,28,Wicketkeeper,91,3461,53.61,102.94,18,13,8,7.11,128,80,77.666,50.7,Medium,8.74
1061,21,All-Rounder,82,2178,27.96,116.43,19,3,93,5.15,43,99,76.3985,48.3,Medium,9.44
1062,21,Bowler,180,570,12.82,80.34,4,0,107,6.39,7,97,57.767,12.98,Low,2.91
1063,35,Bowler,11,1000,26.65,71.29,1,1,341,7.79,32,83,76.33850000000001,48.18,Medium,14.51
1064,32,Bowler,222,929,15.9,75.48,5,0,213,7.56,36,68,60.470000000000006,18.11,Low,6.36
1065,20,Bowler,81,1498,23.37,118.42,0,0,286,4.3,15,96,87.55,69.43,High,15.04
1066,28,All-Rounder,126,4083,43.39,140.32,7,5,59,5.73,100,95,89.24099999999999,72.64,High,11.51
1067,34,All-Rounder,58,4946,38.95,150.26,25,0,212,6.51,41,64,88.15599999999999,70.58,High,14.01
1068,30,Bowler,182,400,15.31,77.57,1,1,172,4.53,45,72,64.2285,25.23,Low,7.81
1069,34,Bowler,10,889,11.35,97.89,1,0,109,5.67,21,79,59.0965,15.5,Low,4.37
1070,30,Bowler,173,714,19.68,102.85,1,1,315,4.93,23,91,83.1495,61.09,High,14.79
1071,33,Wicketkeeper,213,5212,42.94,138.04,23,3,3,6.45,146,84,86.952,68.3,High,10.38
1072,27,Wicketkeeper,124,4665,32.42,129.74,16,14,5,8.64,94,92,74.037,43.82,Medium,7.22
1073,30,Bowler,208,990,26.8,113.2,4,1,275,4.94,23,78,80.91999999999999,56.87,Medium,13.7
1074,34,Bowler,237,837,11.22,108.59,2,1,205,5.57,33,73,68.1385,32.64,Low,7.94
1075,30,All-Rounder,243,1723,31.71,143.69,15,10,61,5.23,62,77,74.38250000000001,44.48,Medium,8.64
1076,23,Bowler,209,1280,12.21,118.41,4,1,133,6.42,6,80,62.384499999999996,21.74,Low,5.63
1077,30,Batter,209,5730,62.37,173.68,45,3,20,6.2,36,81,89.273,72.7,High,11.46
1078,35,Bowler,50,1097,17.91,105.89,2,0,333,5.5,31,66,78.6905,52.64,Medium,13.66
1079,35,Bowler,250,27,10.72,71.0,4,0,228,5.59,36,61,59.830000000000005,16.89,Low,7.87
1080,23,All-Rounder,87,1599,30.75,146.34,12,0,119,7.0,58,100,80.694,56.44,Medium,11.12
1081,30,Bowler,219,552,27.24,73.83,4,1,105,4.06,39,89,66.78049999999999,30.07,Low,6.9
1082,22,Batter,198,7818,58.78,133.6,48,10,25,7.29,75,80,88.23,70.72,High,11.75
1083,27,All-Rounder,127,2330,27.49,158.16,23,7,146,5.16,21,77,79.34100000000001,53.87,Medium,10.6
1084,31,All-Rounder,133,2664,47.69,131.99,12,6,54,7.97,60,90,76.3135,48.14,Medium,10.28
1085,29,Batter,125,4835,52.34,121.74,24,15,11,7.91,23,90,73.493,42.79,Medium,8.16
1086,27,All-Rounder,46,4816,40.75,105.02,22,2,103,7.46,72,88,80.13,55.37,Medium,10.96
1087,25,Batter,46,6302,53.49,153.15,46,8,1,9.07,42,83,78.51350000000001,52.31,Medium,9.49
1088,27,All-Rounder,223,2116,25.91,141.34,24,6,51,5.07,36,94,74.24600000000001,44.22,Medium,7.74
1089,35,Wicketkeeper,149,6094,34.39,145.64,25,14,7,8.06,144,83,83.941,62.59,High,9.24
1090,20,Batter,118,3634,46.27,172.98,20,17,23,6.49,35,94,82.956,60.73,High,9.96
1091,21,Batter,236,6474,49.86,163.83,43,16,4,9.0,80,93,86.0505,66.59,High,10.53
1092,30,Batter,85,3963,48.06,140.6,27,17,10,8.46,57,88,75.014,45.67,Medium,8.06
1093,23,Bowler,84,1071,23.7,110.14,5,1,232,6.42,35,94,78.493,52.27,Medium,12.46
1094,24,All-Rounder,247,4558,43.0,151.14,9,2,184,6.86,70,80,92.687,79.17,High,15.36
1095,28,Wicketkeeper,55,3231,39.11,169.53,5,9,3,6.8,62,87,78.2145,51.74,Medium,8.59
1096,32,All-Rounder,34,1750,40.62,135.67,7,5,212,6.24,38,71,82.06649999999999,59.04,Medium,13.32
1097,18,Bowler,80,582,26.42,113.4,4,1,194,6.5,30,88,73.62,43.03,Medium,10.4
1098,35,Bowler,29,1213,13.05,106.53,2,0,167,6.25,13,85,65.73049999999999,28.08,Low,6.36
1099,34,Wicketkeeper,94,6715,48.16,141.45,22,15,3,6.67,150,67,87.74549999999999,69.8,High,11.3
1100,24,Batter,247,4200,39.3,153.28,10,11,2,9.58,16,84,66.78200000000001,30.07,Low,5.79
1101,34,Wicketkeeper,118,5864,34.81,135.03,12,7,8,7.57,149,72,80.8255,56.69,Medium,9.2
1102,33,All-Rounder,89,4935,38.05,131.84,24,3,92,7.78,45,82,77.861,51.07,Medium,8.42
1103,22,Wicketkeeper,153,5617,39.7,155.23,12,13,10,7.39,53,91,80.4985,56.07,Medium,9.96
1104,32,All-Rounder,196,3237,30.34,133.59,11,6,145,4.72,11,66,75.37450000000001,46.36,Medium,9.91
1105,32,All-Rounder,144,2298,25.14,118.62,8,5,114,6.01,11,79,67.881,32.15,Low,7.95
1106,26,Batter,175,5252,54.25,147.88,26,9,20,6.23,13,92,82.401,59.67,Medium,9.75
1107,33,Wicketkeeper,135,3423,39.2,161.25,39,3,0,7.48,128,88,82.6335,60.11,High,9.48
1108,22,Bowler,232,269,11.66,111.7,0,0,213,6.55,8,90,68.03099999999999,32.44,Low,8.21
1109,21,All-Rounder,228,2295,41.38,144.25,15,10,131,7.59,31,98,81.54149999999998,58.04,Medium,11.34
1110,29,Batter,250,6302,47.49,166.74,13,3,6,9.3,74,74,79.642,54.44,Medium,9.98
1111,26,Batter,54,6632,36.34,162.6,42,14,5,8.54,10,79,72.626,41.15,Medium,6.76
1112,26,All-Rounder,40,2898,36.66,150.17,7,9,168,4.35,21,75,84.9095,64.43,High,13.03
1113,20,Bowler,91,1210,22.53,71.01,1,0,155,6.55,34,82,63.030499999999996,22.96,Low,7.42
1114,25,All-Rounder,224,4288,41.06,154.09,11,2,129,4.21,100,79,95.6575,84.8,Elite,15.06
1115,23,All-Rounder,45,3814,32.89,113.56,11,4,101,4.71,47,88,79.889,54.91,Medium,10.33
1116,32,All-Rounder,33,3506,33.88,121.82,29,10,183,5.8,90,81,87.739,69.79,High,13.91
1117,23,Batter,223,7794,46.57,157.66,23,14,11,8.58,46,86,83.02799999999999,60.86,High,11.05
1118,28,All-Rounder,33,3602,44.34,115.49,19,4,58,7.69,76,91,77.4395,50.27,Medium,9.38
1119,23,Wicketkeeper,45,5827,42.6,126.06,29,1,5,8.81,130,91,81.87299999999999,58.67,Medium,9.37
1120,18,Bowler,117,973,16.69,102.39,0,0,333,5.43,15,94,83.0915,60.98,High,15.34
1121,35,Bowler,202,44,18.78,100.83,4,1,287,5.6,20,68,71.6065,39.21,Low,11.94
1122,29,All-Rounder,133,4279,35.03,102.41,12,8,77,5.68,44,88,75.6285,46.84,Medium,9.51
1123,30,Batter,51,7195,39.99,141.04,48,17,6,9.81,27,74,69.60300000000001,35.42,Low,6.69
1124,28,Batter,33,5533,58.79,129.9,32,15,12,6.66,10,91,79.578,54.32,Medium,9.13
1125,22,Bowler,236,352,16.03,74.02,1,0,211,4.36,20,84,67.776,31.95,Low,9.67
1126,35,All-Rounder,11,3455,28.98,105.99,22,10,150,6.8,70,81,77.1525,49.73,Medium,9.84
1127,30,Wicketkeeper,190,3988,47.89,106.71,13,10,2,7.6,91,79,72.15950000000001,40.26,Medium,7.42
1128,31,Wicketkeeper,146,2587,35.41,146.89,6,7,9,6.71,80,71,70.8805,37.84,Low,6.11
1129,29,All-Rounder,138,4871,25.04,135.95,17,1,215,4.92,73,76,91.3065,76.55,High,14.71
1130,19,Bowler,87,891,11.86,89.2,1,1,138,5.14,29,95,66.13,28.83,Low,6.98
1131,19,All-Rounder,117,2235,29.09,140.94,8,7,71,5.39,22,100,76.43799999999999,48.37,Medium,8.84
1132,30,Batter,51,5613,38.86,155.49,39,1,15,8.62,61,83,77.0175,49.47,Medium,8.39
1133,19,All-Rounder,118,2559,43.55,106.96,30,7,178,5.49,70,90,86.987,68.37,High,14.75
1134,35,All-Rounder,38,4717,29.47,125.44,29,6,222,4.32,10,70,84.711,64.05,High,13.83
1135,26,Bowler,141,1258,24.55,92.75,0,1,172,4.16,36,84,73.8335,43.44,Medium,9.76
1136,29,Batter,237,7909,55.59,137.66,31,10,24,9.28,79,78,83.904,62.52,High,11.24
1137,23,All-Rounder,101,3208,25.44,119.48,25,0,202,4.45,14,97,84.88,64.37,High,13.63
1138,30,Bowler,54,172,20.7,76.3,1,1,210,7.57,27,84,63.359,23.58,Low,7.45
1139,25,Wicketkeeper,20,2626,34.8,102.68,11,12,8,9.92,60,80,57.894000000000005,13.22,Low,3.79
1140,27,Wicketkeeper,112,2183,30.52,152.27,10,13,1,9.17,123,78,69.9025,35.98,Low,6.21
1141,27,Bowler,187,100,17.48,93.65,3,1,291,6.76,16,78,70.35150000000002,36.84,Low,10.97
1142,34,Batter,164,6265,62.29,167.47,27,1,13,6.83,63,81,90.2675,74.58,High,13.01
1143,22,All-Rounder,78,3394,39.98,158.55,15,1,106,4.9,100,90,93.74449999999999,81.17,Elite,13.78
1144,25,Batter,166,5357,56.84,162.65,39,19,13,8.54,52,87,83.0735,60.95,High,10.48
1145,30,Wicketkeeper,248,6568,25.38,123.84,27,14,2,7.85,145,85,79.536,54.24,Medium,7.73
1146,24,Bowler,182,798,15.11,71.61,4,0,261,5.95,27,82,69.0505,34.37,Low,10.11
1147,24,All-Rounder,87,2695,43.77,127.09,19,0,89,6.5,31,99,79.55450000000002,54.28,Medium,9.93
1148,29,Wicketkeeper,116,2191,47.54,119.87,36,7,6,9.68,66,82,64.8445,26.4,Low,4.94
1149,21,Batter,111,4788,41.34,127.74,28,6,27,6.64,61,97,80.369,55.82,Medium,10.1
1150,31,All-Rounder,202,2391,35.45,135.95,15,5,211,4.42,97,90,96.0495,85.54,Elite,15.83
1151,28,Wicketkeeper,67,5309,39.84,132.47,33,5,2,7.6,50,87,74.1505,44.04,Medium,6.82
1152,28,Wicketkeeper,177,3411,45.5,106.88,31,13,6,6.76,53,89,71.01400000000001,38.09,Low,5.89
1153,25,Bowler,166,1269,20.07,74.03,4,1,342,4.09,44,77,82.4935,59.85,Medium,14.71
1154,23,Wicketkeeper,185,2745,53.56,101.59,29,6,2,7.83,142,87,77.2465,49.9,Medium,8.04
1155,23,Wicketkeeper,249,3636,34.68,120.51,6,6,9,7.84,81,99,73.6425,43.07,Medium,7.9
1156,32,Bowler,213,362,29.46,95.01,0,1,323,7.68,15,67,72.5435,40.99,Medium,13.36
1157,32,Batter,11,3264,55.46,148.44,43,16,27,7.54,63,90,81.312,57.61,Medium,9.88
1158,26,Batter,193,7972,54.41,157.39,11,15,15,9.31,17,79,79.90549999999999,54.94,Medium,10.74
1159,30,Batter,103,6272,56.5,155.81,38,14,25,6.5,28,78,84.1655,63.02,High,11.38
1160,21,Bowler,103,845,23.13,77.1,1,1,153,5.06,26,100,69.914,36.01,Low,8.38
1161,20,Wicketkeeper,240,6026,47.58,152.99,26,9,7,7.32,107,88,87.89450000000001,70.09,High,9.68
1162,26,Batter,204,4147,39.44,140.19,24,12,18,7.45,47,79,72.1445,40.23,Medium,8.31
1163,23,All-Rounder,131,4420,36.0,117.69,28,2,87,6.43,59,88,79.2935,53.78,Medium,9.3
1164,25,Batter,227,4733,52.5,130.39,10,9,11,8.88,76,82,75.9945,47.53,Medium,7.73
1165,33,Bowler,98,1318,13.12,112.63,2,1,196,7.46,36,80,67.8265,32.05,Low,8.93
1166,23,Wicketkeeper,54,5964,51.91,101.0,9,10,3,7.24,78,84,77.211,49.84,Medium,9.86
1167,26,Batter,176,4613,45.7,152.15,50,1,26,8.99,77,77,76.80850000000001,49.07,Medium,9.39
1168,24,All-Rounder,180,1634,34.96,105.93,15,8,67,5.09,78,97,76.8755,49.2,Medium,9.27
1169,20,Batter,124,7642,50.69,137.13,21,8,7,8.76,68,85,82.1505,59.2,Medium,10.08
1170,19,All-Rounder,151,2636,27.28,111.4,7,2,183,5.21,36,87,79.73599999999999,54.62,Medium,12.01
1171,25,Wicketkeeper,128,2805,41.11,154.7,25,2,3,7.91,106,72,74.168,44.07,Medium,7.78
1172,33,Bowler,35,1110,21.79,99.91,2,0,248,5.72,12,83,74.0935,43.93,Medium,11.46
1173,32,Bowler,160,1300,22.29,92.81,0,1,293,5.63,22,75,76.33850000000001,48.18,Medium,12.81
1174,23,All-Rounder,139,3479,37.86,157.09,14,4,186,5.0,45,97,95.5095,84.52,Elite,15.72
1175,34,All-Rounder,170,3302,27.79,145.4,10,7,51,5.28,75,75,76.521,48.53,Medium,7.86
1176,33,Bowler,55,134,25.21,103.65,0,1,187,6.55,39,86,70.6385,37.38,Low,9.35
1177,23,Bowler,209,222,25.26,80.66,4,1,181,7.07,35,83,64.711,26.15,Low,7.17
1178,27,Bowler,156,1376,13.09,77.82,3,0,318,4.63,47,75,77.982,51.3,Medium,13.12
1179,28,Wicketkeeper,177,6876,48.66,154.58,22,7,4,7.89,88,81,85.12700000000001,64.84,High,9.8
1180,22,All-Rounder,95,4476,33.85,144.71,19,4,158,6.25,63,80,87.2535,68.87,High,12.57
1181,30,Batter,114,5896,54.37,129.8,39,9,0,9.27,35,76,71.53300000000002,39.08,Low,7.5
1182,26,All-Rounder,223,3029,25.59,125.65,17,5,192,6.24,35,95,82.71249999999999,60.26,High,13.05
1183,24,Wicketkeeper,229,4244,28.21,117.02,25,15,9,7.88,55,92,67.964,32.31,Low,5.93
1184,33,Bowler,81,1242,21.72,72.97,0,1,170,6.15,33,89,66.79549999999999,30.1,Low,7.31
1185,27,Batter,130,4100,61.43,125.18,36,5,27,6.6,48,88,81.166,57.33,Medium,10.0
1186,24,Batter,122,5008,44.84,158.26,26,18,16,9.27,12,84,72.14699999999999,40.24,Medium,7.86
1187,20,All-Rounder,228,2979,47.63,126.75,11,2,132,5.87,68,91,87.62950000000001,69.58,High,12.88
1188,28,Bowler,183,1441,15.18,100.18,0,0,130,6.57,32,82,63.423,23.7,Low,6.09
1189,33,Batter,222,7328,36.81,189.28,33,1,18,7.75,14,90,83.931,62.57,High,9.98
1190,34,All-Rounder,212,3706,37.3,134.49,25,1,238,4.3,21,77,90.56549999999999,75.15,High,15.16
1191,21,Bowler,214,1051,26.93,74.39,3,0,292,4.29,48,93,84.1695,63.03,High,14.8
1192,26,Wicketkeeper,125,3246,44.51,105.11,26,14,8,9.12,144,83,73.16149999999999,42.16,Medium,6.78
